Incidents Recorded	Offence Division	Offence Subdivision	Postcode	Suburb/Town Name	Year ending December
1	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2014
1	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3168	CLAYTON	2014
3	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3168	CLAYTON	2014
22	A Crimes against the person	Other crimes against the person	3168	CLAYTON	2014
13	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2015
29	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2015
5	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2017
28	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2017
35	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2017
32	A Crimes against the person	A50 Robbery	3168	CLAYTON	2017
2	A Crimes against the person	A50 Robbery	3168	CLAYTON	2017
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2017
7	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2017
1	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2017
5	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2017
9	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2017
1	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3168	CLAYTON	2017
5	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3168	CLAYTON	2017
21	A Crimes against the person	Other crimes against the person	3168	CLAYTON	2017
9	B Property and deception offences	B10 Arson	3168	CLAYTON	2008
52	B Property and deception offences	B50 Deception	3168	CLAYTON	2015
1	B Property and deception offences	B50 Deception	3168	CLAYTON	2015
1	B Property and deception offences	B50 Deception	3168	CLAYTON	2015
2	B Property and deception offences	B10 Arson	3168	CLAYTON	2016
58	B Property and deception offences	B20 Property damage	3168	CLAYTON	2016
1	B Property and deception offences	B20 Property damage	3168	CLAYTON	2016
4	B Property and deception offences	B20 Property damage	3168	CLAYTON	2016
3	B Property and deception offences	B30 Burglary/Break and enter	3168	CLAYTON	2016
1	B Property and deception offences	B30 Burglary/Break and enter	3168	CLAYTON	2016
114	B Property and deception offences	B30 Burglary/Break and enter	3168	CLAYTON	2016
89	B Property and deception offences	B30 Burglary/Break and enter	3168	CLAYTON	2016
1	B Property and deception offences	B30 Burglary/Break and enter	3168	CLAYTON	2016
87	B Property and deception offences	B40 Theft	3168	CLAYTON	2016
3	C Drug offences	C30 Drug use and possession	3168	CLAYTON	2011
12	C Drug offences	C30 Drug use and possession	3168	CLAYTON	2011
4	C Drug offences	C10 Drug dealing and trafficking	3168	CLAYTON	2012
1	C Drug offences	C20 Cultivate or manufacture drugs	3168	CLAYTON	2012
4	C Drug offences	C30 Drug use and possession	3168	CLAYTON	2012
10	C Drug offences	C30 Drug use and possession	3168	CLAYTON	2012
3	C Drug offences	C10 Drug dealing and trafficking	3168	CLAYTON	2013
1	C Drug offences	C20 Cultivate or manufacture drugs	3168	CLAYTON	2013
3	C Drug offences	C20 Cultivate or manufacture drugs	3168	CLAYTON	2013
2	C Drug offences	C30 Drug use and possession	3168	CLAYTON	2013
22	C Drug offences	C30 Drug use and possession	3168	CLAYTON	2013
12	C Drug offences	C10 Drug dealing and trafficking	3168	CLAYTON	2014
1	C Drug offences	C20 Cultivate or manufacture drugs	3168	CLAYTON	2014
2	C Drug offences	C20 Cultivate or manufacture drugs	3168	CLAYTON	2014
2	C Drug offences	C30 Drug use and possession	3168	CLAYTON	2014
21	C Drug offences	C30 Drug use and possession	3168	CLAYTON	2014
7	C Drug offences	C10 Drug dealing and trafficking	3168	CLAYTON	2015
9	C Drug offences	C20 Cultivate or manufacture drugs	3168	CLAYTON	2015
7	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2011
1	D Public order and security offences	D30 Public nuisance offences	3168	CLAYTON	2011
3	D Public order and security offences	D30 Public nuisance offences	3168	CLAYTON	2011
1	D Public order and security offences	D10 Weapons and explosives offences	3168	CLAYTON	2012
9	D Public order and security offences	D10 Weapons and explosives offences	3168	CLAYTON	2012
14	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2012
12	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2012
2	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2012
1	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2012
4	D Public order and security offences	D30 Public nuisance offences	3168	CLAYTON	2012
1	D Public order and security offences	D10 Weapons and explosives offences	3168	CLAYTON	2013
13	D Public order and security offences	D10 Weapons and explosives offences	3168	CLAYTON	2013
1	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2013
39	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2013
8	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2013
3	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2013
1	D Public order and security offences	D20 Disorderly and offensive conduct	3168	CLAYTON	2013
1	F Other offences	F90 Miscellaneous offences	3168	CLAYTON	2009
1	F Other offences	F20 Transport regulation offences	3168	CLAYTON	2012
1	F Other offences	F30 Other government regulatory offences	3168	CLAYTON	2013
1	F Other offences	F30 Other government regulatory offences	3168	CLAYTON	2013
3	F Other offences	F20 Transport regulation offences	3168	CLAYTON	2014
2	F Other offences	F20 Transport regulation offences	3168	CLAYTON	2014
1	F Other offences	F30 Other government regulatory offences	3168	CLAYTON	2014
2	F Other offences	F20 Transport regulation offences	3168	CLAYTON	2015
3	F Other offences	F20 Transport regulation offences	3168	CLAYTON	2016
1	F Other offences	F90 Miscellaneous offences	3168	CLAYTON	2017
143	B Property and deception offences	B40 Theft	3168	CLAYTON	2009
69	B Property and deception offences	B40 Theft	3168	CLAYTON	2009
27	B Property and deception offences	B40 Theft	3168	CLAYTON	2009
15	B Property and deception offences	B40 Theft	3168	CLAYTON	2009
243	B Property and deception offences	B40 Theft	3168	CLAYTON	2009
5	B Property and deception offences	B50 Deception	3168	CLAYTON	2009
45	B Property and deception offences	B50 Deception	3168	CLAYTON	2009
2	B Property and deception offences	B50 Deception	3168	CLAYTON	2009
15	B Property and deception offences	B10 Arson	3168	CLAYTON	2010
125	B Property and deception offences	B20 Property damage	3168	CLAYTON	2010
58	B Property and deception offences	B20 Property damage	3168	CLAYTON	2010
4	B Property and deception offences	B30 Burglary/Break and enter	3168	CLAYTON	2010
1	B Property and deception offences	B30 Burglary/Break and enter	3168	CLAYTON	2010
133	B Property and deception offences	B30 Burglary/Break and enter	3168	CLAYTON	2010
10	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2008
32	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2008
5	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2008
5	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2008
19	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2008
26	A Crimes against the person	A50 Robbery	3168	CLAYTON	2008
2	A Crimes against the person	A50 Robbery	3168	CLAYTON	2008
1	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2008
3	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2008
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2008
6	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3168	CLAYTON	2008
1	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3168	CLAYTON	2008
1	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3168	CLAYTON	2008
15	A Crimes against the person	Other crimes against the person	3168	CLAYTON	2008
11	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2009
35	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2009
7	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2009
4	A Crimes against the person	A20 Assault and related offences	3168	CLAYTON	2009
